,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
122,122,378,9888,value training,False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,7.05,Male,3,norest,1040.0999999642372,609.8000000119209,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
124,124,382,9888,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,7.05,Male,3,norest,794.5,428.80000001192093,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
125,125,384,9888,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,7.05,Male,3,norest,624.8999999761581,541.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
126,126,386,9888,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,7.05,Male,3,norest,489.30000001192093,626.8999999761581,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
127,127,388,9888,value training,False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,7.05,Male,3,norest,714.2999999523163,1034.3999999761581,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
129,129,392,9888,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,7.05,Male,3,norest,1338.8999999761581,603.3000000119209,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
248,0,123,8200,value training,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,19.77,Male,2,norest,923.4000000059605,419.69999998807907,ArrowUp,ArrowRight,False,False,30.0,Adults,0,False
249,1,125,8200,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,19.77,Male,2,norest,1809.4000000059605,521.3000000119209,ArrowDown,ArrowRight,True,True,30.0,Adults,0,True
251,3,129,8200,value training,False,./assets/img/ocean/memory/29.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,19.77,Male,2,norest,841.1999999880791,649.0999999940395,ArrowUp,ArrowLeft,False,True,30.0,Adults,0,False
252,4,131,8200,value training,False,./assets/img/ocean/memory/0.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,19.77,Male,2,norest,1149.300000011921,557.0,ArrowUp,ArrowRight,False,False,30.0,Adults,0,False
253,5,133,8200,value training,False,./assets/img/ocean/memory/1.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,19.77,Male,2,norest,604.5999999940395,1.300000011920929,ArrowUp,ArrowRight,False,False,30.0,Adults,0,False
255,7,137,8200,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,19.77,Male,2,norest,772.5999999940395,345.80000001192093,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
256,8,139,8200,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,19.77,Male,2,norest,486.69999998807907,284.5,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
257,9,141,8200,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,19.77,Male,2,norest,889.7999999821186,347.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
258,10,143,8200,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,19.77,Male,2,norest,853.1000000238419,249.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
259,11,145,8200,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,19.77,Male,2,norest,406.5,699.0999999940395,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
260,12,147,8200,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,19.77,Male,2,norest,935.7999999821186,418.7999999821186,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
263,15,153,8200,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,19.77,Male,2,norest,505.60000002384186,243.39999997615814,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
264,16,155,8200,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,19.77,Male,2,norest,409.10000002384186,178.2000000178814,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
265,17,157,8200,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,19.77,Male,2,norest,254.0,287.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
267,19,161,8200,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,19.77,Male,2,norest,1279.2999999821186,734.9000000059605,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
270,22,167,8200,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,19.77,Male,2,norest,1008.3000000119209,331.5,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
271,23,169,8200,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,19.77,Male,2,norest,1195.1000000238419,709.0,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
272,24,171,8200,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,19.77,Male,2,norest,670.0999999940395,224.5,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
273,25,173,8200,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,19.77,Male,2,norest,673.2999999821186,452.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
274,26,175,8200,value training,False,./assets/img/ocean/memory/29.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,19.77,Male,2,norest,525.0999999940395,335.2000000178814,ArrowDown,ArrowLeft,True,False,30.0,Adults,20,False
275,27,177,8200,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,19.77,Male,2,norest,783.9000000059605,544.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
276,28,179,8200,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,19.77,Male,2,norest,445.10000002384186,208.90000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
277,29,181,8200,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,19.77,Male,2,norest,507.90000000596046,1214.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
278,30,183,8200,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,19.77,Male,2,norest,63.0,234.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
279,31,185,8200,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,19.77,Male,2,norest,773.4000000059605,406.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
280,32,187,8200,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,19.77,Male,2,norest,518.5,344.60000002384186,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
281,33,189,8200,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,19.77,Male,2,norest,522.2999999821186,539.2999999821186,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
282,34,191,8200,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,19.77,Male,2,norest,549.5999999940395,533.5,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
283,35,193,8200,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,19.77,Male,2,norest,542.8000000119209,348.19999998807907,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
284,36,195,8200,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,19.77,Male,2,norest,952.7999999821186,472.69999998807907,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
285,37,197,8200,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,19.77,Male,2,norest,436.69999998807907,842.8000000119209,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
286,38,199,8200,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,19.77,Male,2,norest,594.2000000178814,349.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
287,39,201,8200,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,19.77,Male,2,norest,1235.9000000059605,258.30000001192093,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
288,40,203,8200,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,19.77,Male,2,norest,704.7000000178814,254.69999998807907,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
289,41,205,8200,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,19.77,Male,2,norest,855.1000000238419,463.0,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
290,42,207,8200,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,19.77,Male,2,norest,612.2999999821186,305.2999999821186,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
291,43,209,8200,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,19.77,Male,2,norest,563.5,285.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
292,44,211,8200,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,19.77,Male,2,norest,443.40000000596046,22.5,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
293,45,213,8200,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,19.77,Male,2,norest,599.5999999940395,384.60000002384186,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
295,47,217,8200,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,19.77,Male,2,norest,1483.4000000059605,503.90000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
297,49,221,8200,value training,False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,19.77,Male,2,norest,507.2999999821186,720.5999999940395,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
328,80,298,8200,value training,False,./assets/img/canyon/memory/1.jpg,canyon,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,19.77,Male,2,norest,523.1999999880791,392.89999997615814,ArrowUp,ArrowRight,True,False,26.0,Adults,0,False
329,81,300,8200,value training,False,./assets/img/canyon/memory/7.jpg,canyon,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,19.77,Male,2,norest,952.0,364.0,ArrowDown,ArrowLeft,False,False,26.0,Adults,0,False
330,82,302,8200,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,19.77,Male,2,norest,506.0,311.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
331,83,304,8200,value training,False,./assets/img/canyon/memory/19.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,19.77,Male,2,norest,422.19999998807907,288.0,ArrowDown,ArrowRight,False,True,26.0,Adults,0,False
333,85,308,8200,value training,False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,19.77,Male,2,norest,906.6999999880791,339.39999997615814,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
334,86,310,8200,value training,False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,19.77,Male,2,norest,631.9000000059605,291.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
335,87,312,8200,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,19.77,Male,2,norest,429.0,426.90000000596046,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
336,88,314,8200,value training,False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,19.77,Male,2,norest,282.2999999821186,257.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
338,90,318,8200,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,19.77,Male,2,norest,936.1999999880791,1597.4000000059605,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
339,91,320,8200,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,19.77,Male,2,norest,376.69999998807907,297.59999999403954,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
340,92,322,8200,value training,False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,19.77,Male,2,norest,590.8000000119209,310.09999999403954,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
341,93,324,8200,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,19.77,Male,2,norest,470.0,442.69999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
344,96,330,8200,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,19.77,Male,2,norest,445.60000002384186,275.69999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
345,97,332,8200,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,19.77,Male,2,norest,1100.2000000178814,1569.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
346,98,334,8200,value training,False,./assets/img/canyon/memory/8.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,19.77,Male,2,norest,384.09999999403954,485.40000000596046,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
349,101,340,8200,value training,False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,19.77,Male,2,norest,1951.199999988079,463.80000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
350,102,342,8200,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,19.77,Male,2,norest,207.2000000178814,109.09999999403954,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
351,103,344,8200,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,19.77,Male,2,norest,408.30000001192093,533.0999999940395,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
353,105,348,8200,value training,False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,19.77,Male,2,norest,695.0,328.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
