,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial_bin
14726,324,10172,value training,"[1495.800000000745,564]",False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,10
14727,326,10172,value training,"[790,647.5]",False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,10
14728,328,10172,value training,"[893.3000000007451,588.0999999977648]",False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,10
14729,330,10172,value training,"[1094.7000000029802,493.6000000014901]",False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,15
14730,332,10172,value training,"[1132.199999999255,591.0999999977648]",False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,15
14732,336,10172,value training,"[1010.9000000022352,620]",False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,15
14734,340,10172,value training,"[1138,405.6000000014901]",False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,15
14735,342,10172,value training,"[1040.6000000014901,588.6000000014901]",False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,15
14736,344,10172,value training,"[1149.3999999985099,482.20000000298023]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,20
14737,346,10172,value training,"[1384.199999999255,642.0999999977648]",False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,20
14738,348,10172,value training,"[1118,671.3000000007451]",False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,20
14739,350,10172,value training,"[1582.2000000029802,444.80000000074506]",False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,20
14740,352,10172,value training,"[1375.1000000014901,562.6999999992549]",False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,20
14741,354,10172,value training,"[1101.0999999977648,644.3000000007451]",False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,25
14742,356,10172,value training,"[969.9000000022352,553]",False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,25
14743,358,10172,value training,"[938.5,1041.5]",False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,25
14744,360,10172,value training,"[1700.4000000022352,592.9000000022352]",False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,25
14745,362,10172,value training,"[889.4000000022352,778.7999999970198]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,25
14746,364,10172,value training,"[1017.3999999985099,1083.199999999255]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,30
14747,366,10172,value training,"[978.8000000007451,415.1000000014901]",False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,30
14748,368,10172,value training,"[1006.6999999992549,639]",False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,30
14751,374,10172,value training,"[887.7000000029802,448.20000000298023]",False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,30
14753,378,10172,value training,"[1471.2999999970198,723.7000000029802]",False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,30
14754,380,10172,value training,"[1098.6000000014901,657.8999999985099]",False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,35
14755,382,10172,value training,"[1488.199999999255,129.69999999925494]",False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,35
14757,386,10172,value training,"[1334.6000000014901,590.8000000007451]",False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,35
14758,388,10172,value training,"[888.7000000029802,1000]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,35
14759,390,10172,value training,"[1223.199999999255,580.2000000029802]",False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,35
14760,392,10172,value training,"[1063,997.5]",False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,40
14761,394,10172,value training,"[1535.1000000014901,427.30000000074506]",False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,7.25,8,norest,ArrowDown,ArrowRight,True,True,Children,40
14880,121,13778,value training,"[1385.5,944.4000000059605]",False,./assets/img/ocean/memory/2.jpg,ocean,10.0,False,False,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,18.21,3,norest,ArrowUp,ArrowRight,False,False,Adults,0
14881,123,13778,value training,"[935.9000000059605,604.9000000059605]",False,./assets/img/ocean/memory/2.jpg,ocean,23.0,False,False,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,18.21,3,norest,ArrowUp,ArrowLeft,False,False,Adults,0
14882,125,13778,value training,"[1213.699999988079,606.3999999910593]",False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,0
14883,127,13778,value training,"[1189.1000000089407,550]",False,./assets/img/ocean/memory/26.jpg,ocean,8.0,False,False,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,18.21,3,norest,ArrowDown,ArrowLeft,True,True,Adults,0
14884,129,13778,value training,"[1468.2999999970198,590.4000000059605]",False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,0
14885,131,13778,value training,"[958.2999999970198,417]",False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,5
14886,133,13778,value training,"[976.6999999880791,564.4000000059605]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,5
14887,135,13778,value training,"[1079.7000000029802,529.2999999970198]",False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,5
14889,139,13778,value training,"[1060.300000011921,514.5]",False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,5
14891,143,13778,value training,"[1139.2000000029802,361.59999999403954]",False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,5
14892,145,13778,value training,"[1262.699999988079,446.59999999403954]",False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,10
14893,147,13778,value training,"[710,425.8999999910593]",False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,10
14895,151,13778,value training,"[1004.5,480.29999999701977]",False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,10
14896,153,13778,value training,"[1085.1000000089407,641.2000000029802]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,10
14898,157,13778,value training,"[1212.3999999910593,374.79999999701977]",False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,10
14899,159,13778,value training,"[692,520.9000000059605]",False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,15
14900,161,13778,value training,"[1227.7999999970198,441]",False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,15
14901,163,13778,value training,"[759.1999999880791,338.1000000089407]",False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,15
14902,165,13778,value training,"[1103.2000000029802,560.9000000059605]",False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,15
14903,167,13778,value training,"[865.7000000029802,488.3999999910593]",False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,15
14904,169,13778,value training,"[966.3999999910593,473]",False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,20
14905,171,13778,value training,"[1181.5,353]",False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,20
14906,173,13778,value training,"[935.4000000059605,493.80000001192093]",False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,20
14907,175,13778,value training,"[1098.2000000029802,369]",False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,20
14908,177,13778,value training,"[1105,335.09999999403954]",False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,20
14909,179,13778,value training,"[1055.199999988079,540.8999999910593]",False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,25
14910,181,13778,value training,"[1005.0999999940395,657.2000000029802]",False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,25
14911,183,13778,value training,"[1417.199999988079,447.70000000298023]",False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,25
14912,185,13778,value training,"[998.7000000029802,410.5]",False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,25
14913,187,13778,value training,"[829.7000000029802,320.1000000089407]",False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,25
14914,189,13778,value training,"[1594.9000000059605,406.09999999403954]",False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,30
14916,193,13778,value training,"[977.5999999940395,344]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,30
14917,195,13778,value training,"[771.7000000029802,520.7000000029802]",False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,30
14919,199,13778,value training,"[933,520.2999999970198]",False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,30
14920,201,13778,value training,"[666.1000000089407,248.59999999403954]",False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,30
14921,203,13778,value training,"[832.2000000029802,372.40000000596046]",False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,35
14922,205,13778,value training,"[742.7999999970198,494.3999999910593]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,35
14923,207,13778,value training,"[731.2000000029802,429.1000000089407]",False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,35
14926,213,13778,value training,"[1009,365.40000000596046]",False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,35
14927,215,13778,value training,"[1023.7000000029802,478.5]",False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,35
14928,217,13778,value training,"[1286.4000000059605,308.5]",False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,40
14929,219,13778,value training,"[816.7999999970198,625.2999999970198]",False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,18.21,3,norest,ArrowDown,ArrowRight,True,True,Adults,40
