,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
11991,87,299,7433,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,18.53,Female,5,rest,516.6000001430511,411.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
11992,88,301,7433,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,18.53,Female,5,rest,537.7999999523163,489.5,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
11994,90,305,7433,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,18.53,Female,5,rest,696.3999998569489,459.90000009536743,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
11995,91,307,7433,value training,False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,18.53,Female,5,rest,764.7000000476837,357.40000009536743,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
11996,92,309,7433,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,18.53,Female,5,rest,630.4000000953674,424.7999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
11997,93,311,7433,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,18.53,Female,5,rest,850.5999999046326,540.8999998569489,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
12000,96,317,7433,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,18.53,Female,5,rest,1756.5,693.2000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
12001,97,319,7433,value training,False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,18.53,Female,5,rest,1218.7000000476837,545.5999999046326,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
12002,98,321,7433,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,18.53,Female,5,rest,1011.7000000476837,480.59999990463257,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
12003,99,323,7433,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,18.53,Female,5,rest,670.7000000476837,699.5999999046326,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
12005,101,327,7433,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,18.53,Female,5,rest,1850.8999998569489,568.5,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
12006,102,329,7433,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,18.53,Female,5,rest,790.7000000476837,299.89999985694885,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
12007,103,331,7433,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,18.53,Female,5,rest,1074.4000000953674,304.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
12008,104,333,7433,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,18.53,Female,5,rest,599.2999999523163,324.2000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
12009,105,335,7433,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,18.53,Female,5,rest,907.8000001907349,420.5,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
12010,106,337,7433,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,18.53,Female,5,rest,864.3000001907349,411.59999990463257,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
12011,107,339,7433,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,18.53,Female,5,rest,1960.2999999523163,576.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
12012,108,341,7433,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,18.53,Female,5,rest,785.9000000953674,290.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
12013,109,343,7433,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,18.53,Female,5,rest,915.5,335.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
12014,110,345,7433,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,18.53,Female,5,rest,1081.0,256.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
12015,111,347,7433,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,18.53,Female,5,rest,626.9000000953674,169.70000004768372,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
12016,112,349,7433,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,18.53,Female,5,rest,924.0,360.2999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
12017,113,351,7433,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,18.53,Female,5,rest,936.2999999523163,420.10000014305115,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
12019,115,355,7433,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,18.53,Female,5,rest,537.0,428.2000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
12020,116,357,7433,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,18.53,Female,5,rest,675.2999999523163,328.2999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
12021,117,359,7433,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,18.53,Female,5,rest,734.7999999523163,515.2999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
12023,119,363,7433,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,18.53,Female,5,rest,913.0,418.90000009536743,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
12025,121,367,7433,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,18.53,Female,5,rest,1211.8999998569489,391.09999990463257,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
12026,122,369,7433,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,18.53,Female,5,rest,512.8000001907349,726.4000000953674,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
12027,123,371,7433,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,18.53,Female,5,rest,946.3000001907349,359.09999990463257,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
12028,124,373,7433,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,18.53,Female,5,rest,930.8999998569489,370.90000009536743,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
12029,125,375,7433,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,18.53,Female,5,rest,885.7000000476837,320.59999990463257,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
12030,126,377,7433,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,18.53,Female,5,rest,716.5,407.2999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
12031,127,379,7433,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,18.53,Female,5,rest,1059.9000000953674,321.5,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
12032,128,381,7433,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,18.53,Female,5,rest,658.0999999046326,414.2999999523163,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
12033,129,383,7433,value training,False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,18.53,Female,5,rest,1188.2000000476837,357.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
12152,0,114,7341,value training,False,./assets/img/ocean/memory/21.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,13.97,Female,2,rest,1408.5,783.9000000357628,ArrowUp,ArrowRight,False,False,30.0,Adolescents,0,False
12153,1,116,7341,value training,False,./assets/img/ocean/memory/38.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,13.97,Female,2,rest,486.9000000357628,536.0,ArrowUp,ArrowLeft,False,True,30.0,Adolescents,0,False
12154,2,118,7341,value training,False,./assets/img/ocean/memory/17.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,13.97,Female,2,rest,605.0999999642372,371.2999999523163,ArrowDown,ArrowLeft,True,False,30.0,Adolescents,0,False
12155,3,120,7341,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,13.97,Female,2,rest,458.7000000476837,369.5999999642372,ArrowDown,ArrowRight,True,True,30.0,Adolescents,0,True
12157,5,124,7341,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,13.97,Female,2,rest,504.60000002384186,440.0,ArrowDown,ArrowRight,True,True,30.0,Adolescents,0,True
12158,6,126,7341,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,13.97,Female,2,rest,542.8999999761581,381.19999998807907,ArrowDown,ArrowRight,True,True,30.0,Adolescents,5,True
12159,7,128,7341,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,13.97,Female,2,rest,763.5999999642372,314.80000001192093,ArrowDown,ArrowRight,True,True,30.0,Adolescents,5,True
12160,8,130,7341,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,13.97,Female,2,rest,696.5,367.9000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,5,True
12161,9,132,7341,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,13.97,Female,2,rest,773.9000000357628,420.7999999523163,ArrowDown,ArrowRight,True,True,30.0,Adolescents,5,True
12162,10,134,7341,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,13.97,Female,2,rest,819.5,418.9000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,5,True
12163,11,136,7341,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,13.97,Female,2,rest,600.4000000357628,391.4000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,10,True
12164,12,138,7341,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,13.97,Female,2,rest,701.0,316.5999999642372,ArrowDown,ArrowRight,True,True,30.0,Adolescents,10,True
12166,14,142,7341,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,13.97,Female,2,rest,695.6999999880791,390.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adolescents,10,True
12167,15,144,7341,value training,False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,13.97,Female,2,rest,732.9000000357628,684.6000000238419,ArrowDown,ArrowRight,True,True,30.0,Adolescents,10,True
12168,16,146,7341,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,13.97,Female,2,rest,738.1999999880791,1385.6000000238419,ArrowDown,ArrowRight,True,True,30.0,Adolescents,10,True
12170,18,150,7341,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,13.97,Female,2,rest,718.8000000119209,366.39999997615814,ArrowDown,ArrowRight,True,True,30.0,Adolescents,15,True
12171,19,152,7341,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,13.97,Female,2,rest,612.3000000119209,546.4000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,15,True
12172,20,154,7341,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,13.97,Female,2,rest,448.80000001192093,415.69999998807907,ArrowDown,ArrowRight,True,True,30.0,Adolescents,15,True
12174,22,158,7341,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,13.97,Female,2,rest,596.9000000357628,547.1999999880791,ArrowDown,ArrowRight,True,True,30.0,Adolescents,15,True
12175,23,160,7341,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,13.97,Female,2,rest,409.39999997615814,424.10000002384186,ArrowDown,ArrowRight,True,True,30.0,Adolescents,15,True
12176,24,162,7341,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,13.97,Female,2,rest,590.3999999761581,501.5999999642372,ArrowDown,ArrowRight,True,True,30.0,Adolescents,20,True
12177,25,164,7341,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,13.97,Female,2,rest,685.1000000238419,538.6999999880791,ArrowDown,ArrowRight,True,True,30.0,Adolescents,20,True
12178,26,166,7341,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,13.97,Female,2,rest,473.0,448.0,ArrowDown,ArrowRight,True,True,30.0,Adolescents,20,True
12179,27,168,7341,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,13.97,Female,2,rest,910.6000000238419,414.10000002384186,ArrowDown,ArrowRight,True,True,30.0,Adolescents,20,True
12180,28,170,7341,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,13.97,Female,2,rest,836.1999999880791,555.1999999880791,ArrowDown,ArrowRight,True,True,30.0,Adolescents,20,True
12181,29,172,7341,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,13.97,Female,2,rest,857.1999999880791,440.19999998807907,ArrowDown,ArrowRight,True,True,30.0,Adolescents,25,True
12182,30,174,7341,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,13.97,Female,2,rest,463.5999999642372,407.0,ArrowDown,ArrowRight,True,True,30.0,Adolescents,25,True
12185,33,180,7341,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,13.97,Female,2,rest,576.5,360.2000000476837,ArrowDown,ArrowRight,True,True,30.0,Adolescents,25,True
12186,34,182,7341,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,13.97,Female,2,rest,629.6999999880791,333.69999998807907,ArrowDown,ArrowRight,True,True,30.0,Adolescents,25,True
12187,35,184,7341,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,13.97,Female,2,rest,563.8999999761581,314.89999997615814,ArrowDown,ArrowRight,True,True,30.0,Adolescents,25,True
12188,36,186,7341,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,13.97,Female,2,rest,639.0,428.89999997615814,ArrowDown,ArrowRight,True,True,30.0,Adolescents,30,True
12189,37,188,7341,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,13.97,Female,2,rest,651.8999999761581,435.39999997615814,ArrowDown,ArrowRight,True,True,30.0,Adolescents,30,True
12190,38,190,7341,value training,False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,13.97,Female,2,rest,1033.5,425.89999997615814,ArrowDown,ArrowRight,True,True,30.0,Adolescents,30,True
12191,39,192,7341,value training,False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,13.97,Female,2,rest,519.9000000357628,623.0,ArrowDown,ArrowRight,True,True,30.0,Adolescents,30,True
12192,40,194,7341,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,13.97,Female,2,rest,508.60000002384186,540.9000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,30,True
